date,target
2/17/2021,784.9
2/18/2021,781.9
2/19/2021,777.35
2/22/2021,750.5
2/23/2021,734.7
2/24/2021,754.4
2/25/2021,783.25
2/26/2021,755.25
3/1/2021,743.15
3/2/2021,740.25
3/3/2021,760.75
3/4/2021,751
3/5/2021,744
3/8/2021,752.6
3/9/2021,757.95
3/10/2021,765.55
3/12/2021,776.1
3/15/2021,753.6
3/16/2021,751
3/17/2021,741.9
3/18/2021,743
3/19/2021,729.1
3/22/2021,730
3/23/2021,739
3/24/2021,725
3/25/2021,710
3/26/2021,707.25
3/30/2021,713.2
3/31/2021,703.55
4/1/2021,716.9
4/5/2021,708.05
4/6/2021,693.5
4/7/2021,691.9
4/8/2021,695.4
4/9/2021,686.75
4/12/2021,654
4/13/2021,664.7
4/15/2021,671
4/16/2021,674.9
4/19/2021,653.95
4/20/2021,662
4/22/2021,660.9
4/23/2021,677.4
4/26/2021,703.95
4/27/2021,704
4/28/2021,713
4/29/2021,726.85
4/30/2021,729.85
5/3/2021,707.9
5/4/2021,718.5
5/5/2021,718.85
5/6/2021,722.45
5/7/2021,726.85
5/10/2021,724.45
5/11/2021,713.35
5/12/2021,706.95
5/14/2021,698.15
5/17/2021,710
5/18/2021,726.2
5/19/2021,723.6
5/20/2021,714.55
5/21/2021,733.4
5/24/2021,747.5
5/25/2021,744.85
5/26/2021,741.3
5/27/2021,754
5/28/2021,759.75
5/31/2021,752.85
6/1/2021,753.15
6/2/2021,746.1
6/3/2021,752
6/4/2021,760.1
6/7/2021,753.7
6/8/2021,750.7
6/9/2021,751.45
6/10/2021,745.3
6/11/2021,746
6/14/2021,741.3
6/15/2021,751.95
6/16/2021,756.75
6/17/2021,745.45
6/18/2021,743
6/21/2021,740.75
6/22/2021,749
6/23/2021,743.95
6/24/2021,742.85
6/25/2021,765.75
6/28/2021,769.6
6/29/2021,763.45
6/30/2021,760.5
7/1/2021,754.15
7/2/2021,752.5
7/5/2021,761.6
7/6/2021,767
7/7/2021,763.95
7/8/2021,767
7/9/2021,752.95
7/12/2021,757.95
7/13/2021,772.8
7/14/2021,773.25
7/15/2021,778.1
7/16/2021,776.05
7/19/2021,766.65
7/20/2021,755.5
7/22/2021,758.6
7/23/2021,763.95
7/26/2021,760
7/27/2021,756.1
7/28/2021,738.8
7/29/2021,728.5
7/30/2021,719.3
